surah,ayah,latin_iast,latin_ascii
6,90,"erā hacche orāi, yāderake āllāha supatha pradarśana karechilena. sutarāṃ tumi tādera patha anusaraṇa kare cala. tumi vale dāoḥ āmi kuraāna o dīnera tāvalīgera vinimaẏe tomādera kāche kona pratidāna cāinā. ei kuraāna samagra jagatavāsīra janya upadeśera bhānḍāra chār̤ā kichui naẏa.","era hacche orai, yaderake allaha supatha pradarsana karechilena. sutaram tumi tadera patha anusarana kare cala. tumi vale daoh ami kuraana o dinera tavaligera vinimaye tomadera kache kona pratidana caina. ei kuraana samagra jagatavasira janya upadesera bhandara chara kichui naya."
6,91,"ei lokerā āllāhara yathāyatha maryādā upalavdhi kareni. kenanā tārā valalaḥ āllāha kona mānuṣera upara kona kichu avatīrṇa karenani; tumi tāderake jijñesa karaḥ mānuṣera hidāẏāta o ālokavartikā rūpe ye kitāva mūsā enechila tā ke avatīrṇa karechena? tomarā sei kitāva khanḍa khanḍa kare vibhinna patre rekhecha, ora kiẏadaṃśa tomarā prakāśa karacha evaṃ vahulāṃśa gopana karacha. (ai kitāva dvārā) tomāderake vahu viṣaẏe avahita karā haẏeche, yā tomarā o tomādera pūrva-puruṣarā jānatenā; tumi vale dāoḥ tā āllāhai avatīrṇa karechena. sutarāṃ tumi tāderake tādera vātila dhāraṇāra upara cher̤e dāo, tārā khelā karate thākuka.","ei lokera allahara yathayatha maryada upalavdhi kareni. kenana tara valalah allaha kona manusera upara kona kichu avatirna karenani; tumi taderake jijnesa karah manusera hidayata o alokavartika rupe ye kitava musa enechila ta ke avatirna karechenay tomara sei kitava khanda khanda kare vibhinna patre rekhecha, ora kiyadamsa tomara prakasa karacha evam vahulamsa gopana karacha. (ai kitava dvara) tomaderake vahu visaye avahita kara hayeche, ya tomara o tomadera purva-purusara janatena; tumi vale daoh ta allahai avatirna karechena. sutaram tumi taderake tadera vatila dharanara upara chere dao, tara khela karate thakuka."
6,92,"āra ei kitāvao (kuraāna) āmii avatīrṇa karechi; yā khuvai vārākātamaẏa kitāva evaṃ pūrvera sakala kitāvake satyāẏita kare thāke, yena tumi kendrīẏa mākkā nagarī evaṃ ora catuspārśvastha janapadera lokaderake ora dvārā bhīti pradarśana kara. yārā parakāle viśvāsa rākhe tārā ei kitāvakeo viśvāsa karave evaṃ ora prati īmāna ānave, āra tārā niẏamitabhāve sālātao ādāẏa kare thāke.","ara ei kitavao (kuraana) amii avatirna karechi; ya khuvai varakatamaya kitava evam purvera sakala kitavake satyayita kare thake, yena tumi kendriya makka nagari evam ora catusparsvastha janapadera lokaderake ora dvara bhiti pradarsana kara. yara parakale visvasa rakhe tara ei kitavakeo visvasa karave evam ora prati imana anave, ara tara niyamitabhave salatao adaya kare thake."
6,93,"āra ai vyakti apekṣā adhika atyācārī ke hate pāre ye āllāhara prati mithyā āropa kareche? athavā erūpa valeḥ āmāra upara ahī nāyila karā haẏeche, athaca tāra upara prakṛta pakṣe kona ahī nāyila karā haẏani evaṃ ye vyakti eo valeḥ yerūpa kālāma āllāha nāyila karechena, tadrupa āmio ānaẏana karachi. āra tumi yadi dekhate pete (ai samaẏera avasthā) ye samaẏa yālimarā have mṛtyu saṃkaṭe (pariveṣṭita); āra mālāikā/phereśatārā hāta vār̤iẏe valaveḥ nijedera prāṇaguli vera kara, āja tomāderake sei sava aparādhera śāsti hisāve lāñchanādāẏaka śāsti deẏā have yā tomarā āllāhara upara mithyā doṣāropa kare akāraṇa pralāpa vakechile evaṃ tā~ra āẏātasamūha kavūla karā hate ahaṃkāra karechile.","ara ai vyakti apeksa adhika atyacari ke hate pare ye allahara prati mithya aropa karechey athava erupa valeh amara upara ahi nayila kara hayeche, athaca tara upara prakrta pakse kona ahi nayila kara hayani evam ye vyakti eo valeh yerupa kalama allaha nayila karechena, tadrupa amio anayana karachi. ara tumi yadi dekhate pete (ai samayera avastha) ye samaya yalimara have mrtyu samkate (parivestita); ara malaika/pheresatara hata variye valaveh nijedera pranaguli vera kara, aja tomaderake sei sava aparadhera sasti hisave lanchanadayaka sasti deya have ya tomara allahara upara mithya dosaropa kare akarana pralapa vakechile evam ta~ra ayatasamuha kavula kara hate ahamkara karechile."
6,94,"āra tomarā āmāra kāche niḥsaṅga esecha, yebhāve prathamavāra āmi tomāderake sṛṣṭi karechilāma, āra yā kichu āmi tomāderake diẏechilāma tā tomarā nijedera paścātei cher̤e esecha, āra āmito tomādera sāthe tomādera sei supāriśakārīderake dekhachinā yādera samvandhe tomarā dāvī karate ye, tārā tomādera kājakarme (āmāra) śarīka; vāstavikai tomādera parasparera samparkato vicchinna haẏe geche, āra tomarā yā kichu dhāraṇā karate tā savai āja tomādera nikaṭa theke udhāo haẏe geche.","ara tomara amara kache nihsanga esecha, yebhave prathamavara ami tomaderake srsti karechilama, ara ya kichu ami tomaderake diyechilama ta tomara nijedera pascatei chere esecha, ara amito tomadera sathe tomadera sei suparisakariderake dekhachina yadera samvandhe tomara davi karate ye, tara tomadera kajakarme (amara) sarika; vastavikai tomadera parasparera samparkato vicchinna haye geche, ara tomara ya kichu dharana karate ta savai aja tomadera nikata theke udhao haye geche."
6,95,"niścaẏai dānā o vīja dānakārī hacchena āllāha. tinii jīvantake prāṇahīna theke vera karena evaṃ tinii prāṇahīnake jīvanta hate nigartakārī; tiniito āllāha, tāhale tomarā kothāẏa yāccho?","niscayai dana o vija danakari hacchena allaha. tinii jivantake pranahina theke vera karena evam tinii pranahinake jivanta hate nigartakari; tiniito allaha, tahale tomara kothaya yacchoy"
6,96,"tinii rātera āvaraṇa vidīrṇa kare raṅgina prabhātera unmeṣakārī, tinii rātake viśrāmakāla evaṃ sūrya o cā~dake samaẏera nirūpaka kare diẏechena; eṭā hacche sei parama parākrānta o sarva parijñātāra (āllāhara) nirdhāraṇa.","tinii ratera avarana vidirna kare rangina prabhatera unmesakari, tinii ratake visramakala evam surya o ca~dake samayera nirupaka kare diyechena; eta hacche sei parama parakranta o sarva parijnatara (allahara) nirdharana."
6,97,"āra tinii tomādera janya nakṣatrarājike sṛṣṭi karechena, yena tomarā ogulira sāhāyye andhakāre pathera sandhāna pete pāra sthala bhāge evaṃ samudre. niścaẏai āmi pramāṇasamūha viśadabhāve varṇanā kare diẏechi ai samasta lokera janya yārā jñāna rākhe.","ara tinii tomadera janya naksatrarajike srsti karechena, yena tomara ogulira sahayye andhakare pathera sandhana pete para sthala bhage evam samudre. niscayai ami pramanasamuha visadabhave varnana kare diyechi ai samasta lokera janya yara jnana rakhe."
6,98,"tinii tomāderake eka vyakti hate sṛṣṭi karechena, ataḥpara (pratyekera janya) ekaṭi sthāna adhika dina thākāra janya evaṃ ekaṭi sthāna alpa dina thākāra janya raẏeche, ei nidarśanasamūha āmi tādera janya suspaṣṭabhāve varṇanā karalāma yādera vuddhi vivecanā āche.","tinii tomaderake eka vyakti hate srsti karechena, atahpara (pratyekera janya) ekati sthana adhika dina thakara janya evam ekati sthana alpa dina thakara janya rayeche, ei nidarsanasamuha ami tadera janya suspastabhave varnana karalama yadera vuddhi vivecana ache."
6,99,"āra tini ākāśa hate pāni varṣaṇa karena, ora sāhāyye sava rakamera udbhida āmi (āllāha) utpanna kari; ataḥpara tā theke savuja śākhā vera kari, phalataḥ tā theke āmi uparyupari utthita vīja utpanna kari. evaṃ khejura vṛkṣa theke arthāt ora puspakaṇikā theke char̤ā haẏa yā nimna dike jhu~ke par̤e, āra āṅgurasamūhera udyāna evaṃ yāitūna o ānāra yā paraspara sādṛśyayukta. pratyeka phalera prati lakṣya kara yakhana oṭā phale evaṃ ora paripakka haoẏāra prati lakṣya kara. ei samudaẏera madhye nidarśanasamūha raẏeche tāderai janya yārā īmāna rākhe.","ara tini akasa hate pani varsana karena, ora sahayye sava rakamera udbhida ami (allaha) utpanna kari; atahpara ta theke savuja sakha vera kari, phalatah ta theke ami uparyupari utthita vija utpanna kari. evam khejura vrksa theke arthat ora puspakanika theke chara haya ya nimna dike jhu~ke pare, ara angurasamuhera udyana evam yaituna o anara ya paraspara sadrsyayukta. pratyeka phalera prati laksya kara yakhana ota phale evam ora paripakka haoyara prati laksya kara. ei samudayera madhye nidarsanasamuha rayeche taderai janya yara imana rakhe."
6,100,"āra ei (ajña) lokerā jinaderake āllāhara śarīka vāniẏe niẏeche, athaca āllāhai aigulike sṛṣṭi karechena, āra nā jene nā vujhe tārā tā~ra janya putra kanyā racanā kare; tini mahimānvita (pavitra), edera āropita viśeṣaṇaguli hate vahu urdhve tini.","ara ei (ajna) lokera jinaderake allahara sarika vaniye niyeche, athaca allahai aigulike srsti karechena, ara na jene na vujhe tara ta~ra janya putra kanya racana kare; tini mahimanvita (pavitra), edera aropita visesanaguli hate vahu urdhve tini."
6,101,"tini āsamāna o yamīnera sraṣṭā; tā~ra santāna have ki kare? athaca tā~ra jīvana saṅginīi keha nei. tinii pratyekaṭi jinisa sṛṣṭi karechena, pratyekaṭi jinisa samparke tā~ra bhāla rupe jñāna raẏeche.","tini asamana o yaminera srasta; ta~ra santana have ki karey athaca ta~ra jivana sanginii keha nei. tinii pratyekati jinisa srsti karechena, pratyekati jinisa samparke ta~ra bhala rupe jnana rayeche."
6,102,"tini āllāha, tomādera paraoẏāradigāra. tini chār̤ā anya kehai mā‘vūda nei, pratyeka vasturai sraṣṭā tini, ataeva tomarā tā~rai ivādāta kara, tinii sava jinisera upara dāẏitvaśīla.","tini allaha, tomadera paraoyaradigara. tini chara anya kehai ma‘vuda nei, pratyeka vasturai srasta tini, ataeva tomara ta~rai ivadata kara, tinii sava jinisera upara dayitvasila."
6,103,"kona mānava-dṛṣṭi tā~ke dekhate pārenā, athaca tini sakala kichui dekhate pāna evaṃ tini atīva sūkṣmadarśī evaṃ sarva viṣaẏe oẏākiphahāla.","kona manava-drsti ta~ke dekhate parena, athaca tini sakala kichui dekhate pana evam tini ativa suksmadarsi evam sarva visaye oyakiphahala."
6,104,"ekhana niścaẏai tomādera kāche tomādera ravera pakṣa hate satya darśanera upāẏasamūha pau~cheche, ataeva ye vyakti nijera gabhīra dṛṣṭite avalokana karave se nijerai kalyāṇa sādhana karave, āra ye andha thākave se nijei kṣatigrasta have, āra āmito tomādera praharī nai.","ekhana niscayai tomadera kache tomadera ravera paksa hate satya darsanera upayasamuha pau~cheche, ataeva ye vyakti nijera gabhira drstite avalokana karave se nijerai kalyana sadhana karave, ara ye andha thakave se nijei ksatigrasta have, ara amito tomadera prahari nai."
6,105,"e rūpei āmi nidarśanasamūha prakāśa kari, yena lokerā nā vale - tumi kārao nikaṭa theke pāṭha kare niẏecha, āra yena āmi eke vuddhimāna lokadera janya prakāśa kare dii.","e rupei ami nidarsanasamuha prakasa kari, yena lokera na vale - tumi karao nikata theke patha kare niyecha, ara yena ami eke vuddhimana lokadera janya prakasa kare dii."
6,106,"tomāra prati tomāra ravera pakṣa theke ye ahī nāyila haẏeche, tumi tārai anusaraṇa kare cala, tini chār̤ā anya kehai mā‘vūda nei, āra aṃśīvādīdera theke mukha phiriẏe nāo.","tomara prati tomara ravera paksa theke ye ahi nayila hayeche, tumi tarai anusarana kare cala, tini chara anya kehai ma‘vuda nei, ara amsivadidera theke mukha phiriye nao."
6,107,āra āllāhara yadi abhiprāẏa hata tāhale erā śirka karatanā; āra āmi tomāke edera rakṣaka niyukta karini evaṃ tumi tādera upara kṣamatāprāpta nao.,ara allahara yadi abhipraya hata tahale era sirka karatana; ara ami tomake edera raksaka niyukta karini evam tumi tadera upara ksamataprapta nao.
6,108,"erā āllāhake vāda diẏe yādera ivādāta (pūjā-arcanā) kare tomarā tāderake gālāgāli karanā, tāhale tārā ajñatā vaśataḥ vairībhāve āllāhakei gālāgāli dite śuru karave. āmito e rūpei pratiṭi janagoṣṭhīra janya tādera ‘āmalake cākacikyamaẏa kare diẏechi. śeṣa paryanta tāderake tādera ravera kāche phire yete have, takhana tārā ki ki kāja karechila tā tini tāderake jāniẏe divena.","era allahake vada diye yadera ivadata (puja-arcana) kare tomara taderake galagali karana, tahale tara ajnata vasatah vairibhave allahakei galagali dite suru karave. amito e rupei pratiti janagosthira janya tadera ‘amalake cakacikyamaya kare diyechi. sesa paryanta taderake tadera ravera kache phire yete have, takhana tara ki ki kaja karechila ta tini taderake janiye divena."
6,109,"āra kaṭhina aṅgīkāra sahakāre āllāhara nāme kasama kare tārā valeḥ kona nidarśana (mu’jiyā) tādera kāche ele tārā īmāna ānave; tumi vale dāoḥ nidarśanaguli samastai āllāhara adhikāre, āra (he musalimarā!) ki kare tomāderake vujhāno yāve ye, nidarśana eleo tārā īmāna ānavenā!","ara kathina angikara sahakare allahara name kasama kare tara valeh kona nidarsana (mu’jiya) tadera kache ele tara imana anave; tumi vale daoh nidarsanaguli samastai allahara adhikare, ara (he musalimara!) ki kare tomaderake vujhano yave ye, nidarsana eleo tara imana anavena!"
6,110,"āra yehetu tārā prathamavāra īmāna āneni, era phale tādera manobhāvera o dṛṣṭibhaṅgira parivartana kare diva evaṃ tāderake tādera avādhyatāra madhyei vibhrāntera nyāẏa ghure ver̤āte cher̤e diva.","ara yehetu tara prathamavara imana aneni, era phale tadera manobhavera o drstibhangira parivartana kare diva evam taderake tadera avadhyatara madhyei vibhrantera nyaya ghure verate chere diva."
6,111,"āmi yadi tādera kāche mālāka avatīrṇa karatāma, āra mṛtarāo yadi tādera sāthe kathā valata evaṃ duniẏāra samastai yadi āmi tādera cokhera sāmane samaveta karatāma, tavuo tārā īmāna ānatanā āllāhara icchā vyatīta. kintu tādera adhikāṃśai mūrkha.","ami yadi tadera kache malaka avatirna karatama, ara mrtarao yadi tadera sathe katha valata evam duniyara samastai yadi ami tadera cokhera samane samaveta karatama, tavuo tara imana anatana allahara iccha vyatita. kintu tadera adhikamsai murkha."
6,112,"āra emanibhāvei āmi pratyeka nāvīra janya vahu śāitānake śatrurūpe sṛṣṭi karechi; tādera kataka mānuṣa śāitānera madhya hate evaṃ kataka jina śāitānera madhya hate haẏe thāke, erā eke anyake katakaguli manomugdhakara dhokāpūrṇa o pratāraṇāmaẏa kathā dvārā prarocita kare thāke. tomāra ravera icchā hale, tārā emana kāja karate pāratanā. sutarāṃ tumi tāderake evaṃ tādera mithyā racanāgulike varjana kare calave.","ara emanibhavei ami pratyeka navira janya vahu saitanake satrurupe srsti karechi; tadera kataka manusa saitanera madhya hate evam kataka jina saitanera madhya hate haye thake, era eke anyake katakaguli manomugdhakara dhokapurna o prataranamaya katha dvara prarocita kare thake. tomara ravera iccha hale, tara emana kaja karate paratana. sutaram tumi taderake evam tadera mithya racanagulike varjana kare calave."
6,113,"yārā parakālera prati īmāna rākhenā tādera antarake ai dike anurakta hate dāo; evaṃ tārā yena tāte santuṣṭa thāke, āra tārā yesava kāja kare tā yena tārā ārao karate thāke.","yara parakalera prati imana rakhena tadera antarake ai dike anurakta hate dao; evam tara yena tate santusta thake, ara tara yesava kaja kare ta yena tara arao karate thake."
6,114,"(tumi tāderake jijñesa kara) tāhale ki āmi āllāhake varjana kare anya kehake mīmāṃsākārī o vicāraka rūpe anusandhāna karava? athaca tinii tomādera kāche ei kitāvake vistāritabhāve avatīrṇa karechena! āmi yāderake kitāva dāna karechi tārā jāne ye, ei kitāva tomāra ravera pakṣa hatei yathārtha o saṭhikabhāve avatīrṇa karā haẏeche, sutarāṃ tumi sandeha poṣaṇakārīdera madhye śāmila haẏonā.","(tumi taderake jijnesa kara) tahale ki ami allahake varjana kare anya kehake mimamsakari o vicaraka rupe anusandhana karavay athaca tinii tomadera kache ei kitavake vistaritabhave avatirna karechena! ami yaderake kitava dana karechi tara jane ye, ei kitava tomara ravera paksa hatei yathartha o sathikabhave avatirna kara hayeche, sutaram tumi sandeha posanakaridera madhye samila hayona."
6,115,"tomāra ravera vāṇī satyatā o inasāphera dika diẏe paripūrṇa, tā~ra vāṇī parivartanakārī kehai nei, tini savakichu śonena o savakichu jānena.","tomara ravera vani satyata o inasaphera dika diye paripurna, ta~ra vani parivartanakari kehai nei, tini savakichu sonena o savakichu janena."
