surah,ayah,latin_iast,latin_ascii
66,4,"yadi tomarā ubhaẏe (anutapta haẏe) āllāhara dike pratyāvartana kara, yehetu tomādera hṛdaẏa jhu~ke par̤eche (tave āllāha tomāderake kṣamā karavena); kintu tomarā yadi nāvīra viruddhe eke aparera sāhāyya kara tave jene rekha ye, āllāhai tā~ra vandhu evaṃ jivarāīla o satkarmaparāẏaṇa mu’minagaṇao, oparantu samasta phereśatāgaṇao tā~ra sāhāyyakārī.","yadi tomara ubhaye (anutapta haye) allahara dike pratyavartana kara, yehetu tomadera hrdaya jhu~ke pareche (tave allaha tomaderake ksama karavena); kintu tomara yadi navira viruddhe eke aparera sahayya kara tave jene rekha ye, allahai ta~ra vandhu evam jivaraila o satkarmaparayana mu’minaganao, oparantu samasta pheresataganao ta~ra sahayyakari."
66,5,"yadi nāvī tomādera sakalake tvālāka deẏa tave tā~ra pratipālaka acirei tā~ke tomādera apekṣā utkṛṣṭatara strī devena. yārā ānugatyakāriṇī, tāovākāriṇī, ivādatakāriṇī, saṃyamī, akumārī evaṃ kumārī.","yadi navi tomadera sakalake tvalaka deya tave ta~ra pratipalaka acirei ta~ke tomadera apeksa utkrstatara stri devena. yara anugatyakarini, taovakarini, ivadatakarini, samyami, akumari evam kumari."
66,6,"he mu’minagaṇa! tomarā nijederake evaṃ tomādera parivāra-parijanake rakṣā kara ai agni hate yāra indhana have mānuṣa o pāthara, yāte niẏojita āche nirmama hṛdaẏaviśiṣṭa, kaṭhora svabhāvera phereśatāgaṇa, yārā amānya kare nā āllāha yā tāderake ādeśa karena tā evaṃ tā~rā yā karate ādiṣṭa hana tā-i karena.","he mu’minagana! tomara nijederake evam tomadera parivara-parijanake raksa kara ai agni hate yara indhana have manusa o pathara, yate niyojita ache nirmama hrdayavisista, kathora svabhavera pheresatagana, yara amanya kare na allaha ya taderake adesa karena ta evam ta~ra ya karate adista hana ta-i karena."
66,7,he kāphirarā! āja tomarā kona prakāra ajuhāta peśa kara nā. tomarā ye āmala karate tomāderake tārai pratiphala deoẏā have.,he kaphirara! aja tomara kona prakara ajuhata pesa kara na. tomara ye amala karate tomaderake tarai pratiphala deoya have.
66,8,"he mu’minagaṇa! tomarā āllāhara nikaṭa taovā kara ekānta viśuddha taovā; āśā karā yāẏa tomādera pratipālaka tomādera manda karmaguloke mocana kare devena evaṃ tomāderake praveśa karāvena jānnāte, yāra taladeśe nadīsamūha pravāhita haẏa. sei dina āllāhara nāvī o tā~ra saṅge yārā īmāna eneche tāderake apadasta karavena nā. tā~dera nūra tā~dera sammukhe o ḍāna pārśve chuṭate thākave, tā~rā valave : he āmādera pratipālaka! āmādera nūrake pūrṇa kare dina, āmāderake kṣamā karuna, āpani sarvaviṣaẏe kṣamatāvāna.","he mu’minagana! tomara allahara nikata taova kara ekanta visuddha taova; asa kara yaya tomadera pratipalaka tomadera manda karmaguloke mocana kare devena evam tomaderake pravesa karavena jannate, yara taladese nadisamuha pravahita haya. sei dina allahara navi o ta~ra sange yara imana eneche taderake apadasta karavena na. ta~dera nura ta~dera sammukhe o dana parsve chutate thakave, ta~ra valave : he amadera pratipalaka! amadera nurake purna kare dina, amaderake ksama karuna, apani sarvavisaye ksamatavana."
66,9,"he nāvī! kāphira o munāphikadera viruddhe jihāda kara evaṃ tādera prati kaṭhora hao. tādera āśraẏasthala jāhānnāma, oṭā katai nā nikṛṣṭa pratyāvartana sthala.","he navi! kaphira o munaphikadera viruddhe jihada kara evam tadera prati kathora hao. tadera asrayasthala jahannama, ota katai na nikrsta pratyavartana sthala."
66,10,"āllāha kāphiradera janya nūhera strī o lūtera strīra dṛṣṭānta upasthāpana karechena; tārā chila āmāra vāndādera madhye dui satkarmaparāẏaṇa vāndāra adhīna; kintu tārā tādera prati viśvāsaghātakatā karechila, phale nūha o lūta tāderake āllāhara śāsti hate rakṣā karate pārala nā evaṃ tāderake valā hala : jāhānnāme praveśakārīdera sāthe tomarāo tāte praveśa kara.","allaha kaphiradera janya nuhera stri o lutera strira drstanta upasthapana karechena; tara chila amara vandadera madhye dui satkarmaparayana vandara adhina; kintu tara tadera prati visvasaghatakata karechila, phale nuha o luta taderake allahara sasti hate raksa karate parala na evam taderake vala hala : jahanname pravesakaridera sathe tomarao tate pravesa kara."
66,11,"āllāha mu’minadera janya upasthāpana karechena phiraā‘una strīra dṛṣṭānta, yini prārthanā karechilena : he āmāra pratipālaka! tomāra nikaṭa prārthanā-jānnāte āmāra janya ekaṭi gṛha nirmāṇa kara evaṃ āmāke rakṣā kara phiraā‘una o tāra duṣkarma hate evaṃ āmāke rakṣā kara jālima sampradāẏa hate.","allaha mu’minadera janya upasthapana karechena phiraa‘una strira drstanta, yini prarthana karechilena : he amara pratipalaka! tomara nikata prarthana-jannate amara janya ekati grha nirmana kara evam amake raksa kara phiraa‘una o tara duskarma hate evam amake raksa kara jalima sampradaya hate."
66,12,"(āro dṛṣṭānta dicchena) imarānera kanyā māraiẏāmera- ye tā~ra satītva rakṣā karechila, phale āmi tā~ra madhye āmāra rūha hate phu~ke diẏechilāma evaṃ se tā~ra pratipālakera vāṇī o tā~ra kitāvasamūha satya vale grahaṇa karechila; se chila anugatadera ekajana.","(aro drstanta dicchena) imaranera kanya maraiyamera- ye ta~ra satitva raksa karechila, phale ami ta~ra madhye amara ruha hate phu~ke diyechilama evam se ta~ra pratipalakera vani o ta~ra kitavasamuha satya vale grahana karechila; se chila anugatadera ekajana."
67,1,"varakatamaẏa sei sattvā, yā~ra hāte sarvamaẏa kartṛtva; tini sava kichura opara kṣamatāvāna.","varakatamaya sei sattva, ya~ra hate sarvamaya kartrtva; tini sava kichura opara ksamatavana."
67,2,"yini mṛtyu o jīvana sṛṣṭi karechena tomāderake parīkṣā karāra janya- ke tomādera madhye āmalera dika diẏe sarveāttama. āra tini parākramaśālī, kṣamāśīla.","yini mrtyu o jivana srsti karechena tomaderake pariksa karara janya- ke tomadera madhye amalera dika diye sarveattama. ara tini parakramasali, ksamasila."
67,3,"yini sṛṣṭi karechena stare stare sāta ākāśa. daẏāmaẏa āllāhara sṛṣṭite tumi kona khu~ta dekhate pāve nā; āvāra tākiẏe dekha, kona tra“ṭi dekhate pāo ki?","yini srsti karechena stare stare sata akasa. dayamaya allahara srstite tumi kona khu~ta dekhate pave na; avara takiye dekha, kona tra“ti dekhate pao kiy"
67,4,"ataḥpara tumi duvāra kare dṛṣṭi phirāo, sei dṛṣṭi vyartha o klānta haẏe tomāra dikei phire āsave.","atahpara tumi duvara kare drsti phirao, sei drsti vyartha o klanta haye tomara dikei phire asave."
67,5,āmi nikaṭavartī (duniẏāra) ākāśake suśobhita karechi pradīpamālā (tārakārājī) dvārā āra oguloke śaẏatānaderake prahāra karāra upakaraṇa karechi evaṃ tādera janya prastuta rekhechi jāhānnāmera āyāva.,ami nikatavarti (duniyara) akasake susobhita karechi pradipamala (tarakaraji) dvara ara oguloke sayatanaderake prahara karara upakarana karechi evam tadera janya prastuta rekhechi jahannamera ayava.
67,6,"āra yārā tādera pratipālakera sāthe kupharī kare tādera janya raẏeche jāhānnāmera śāsti, oṭā katai nā manda pratyāvartanasthala!","ara yara tadera pratipalakera sathe kuphari kare tadera janya rayeche jahannamera sasti, ota katai na manda pratyavartanasthala!"
67,7,"yakhana tārā tāte (jāhānnāme) nikṣipta have takhana tārā tāra garjanera śavda śunate pāve, āra tā ṭagavaga kare phuṭave.","yakhana tara tate (jahanname) niksipta have takhana tara tara garjanera savda sunate pave, ara ta tagavaga kare phutave."
67,8,"atyadhika krodhe tā pheṭe par̤āra upakrama have, yakhanai tāte kona dalake nikṣepa karā have, takhanai tāderake jāhānnāmera rakṣīrā jijñāsā karave, tomādera nikaṭa ki kona satarkakārī āseni?","atyadhika krodhe ta phete parara upakrama have, yakhanai tate kona dalake niksepa kara have, takhanai taderake jahannamera raksira jijnasa karave, tomadera nikata ki kona satarkakari aseniy"
67,9,"tārā uttare valave : hyā~ āmādera nikaṭa satarkakārī esechila, āmarā tāderake mithyā pratipanna karechilāma evaṃ valechilāma : āllāha kichui nāyila kareni, tomarā to mahā gumarāhīte raẏecha.","tara uttare valave : hya~ amadera nikata satarkakari esechila, amara taderake mithya pratipanna karechilama evam valechilama : allaha kichui nayila kareni, tomara to maha gumarahite rayecha."
67,10,"evaṃ tārā āro valave : yadi āmarā śunatāma athavā viveka-vuddhi diẏe anudhāvana karatāma, tave āmarā jāhānnāmavāsī hatāma nā.","evam tara aro valave : yadi amara sunatama athava viveka-vuddhi diye anudhavana karatama, tave amara jahannamavasi hatama na."
67,11,ataḥpara tārā tādera aparādha svīkāra karave. sutarāṃ abhiśāpa jāhānnāmavāsīdera janya!,atahpara tara tadera aparadha svikara karave. sutaram abhisapa jahannamavasidera janya!
67,12,niścaẏai yārā nā dekheo tādera pratipālakake bhaẏa kare tādera janya raẏeche kṣamā o mahāpuraskāra.,niscayai yara na dekheo tadera pratipalakake bhaya kare tadera janya rayeche ksama o mahapuraskara.
67,13,tomarā tomādera kathā cupe cupe vala athavā ucca svare vala: tini to antarayāmī.,tomara tomadera katha cupe cupe vala athava ucca svare vala: tini to antarayami.
67,14,"yini sṛṣṭi karechena, tinii ki jānena nā? tini sūkṣmadarśī, samyaka avagata.","yini srsti karechena, tinii ki janena nay tini suksmadarsi, samyaka avagata."
67,15,"tinii to tomādera janya jaminake calācalera upayogī karechena; ataeva tomarā ora dika-digante o rāstāsamūhe vicaraṇa kara evaṃ tā~ra deoẏā riyika hate āhāra kara, evaṃ tā~rai dike pratyāvartanasthala.","tinii to tomadera janya jaminake calacalera upayogi karechena; ataeva tomara ora dika-digante o rastasamuhe vicarana kara evam ta~ra deoya riyika hate ahara kara, evam ta~rai dike pratyavartanasthala."
67,16,"tomarā ki nirāpattā peẏe gecha ye, ākāśe yini raẏechena tini tomāderakesaha bhūmike dhasiẏe devena nā? ataḥpara tā ākasmikabhāve tharathara kare kā~pate thākave.","tomara ki nirapatta peye gecha ye, akase yini rayechena tini tomaderakesaha bhumike dhasiye devena nay atahpara ta akasmikabhave tharathara kare ka~pate thakave."
67,17,"athavā tomarā ki nirāpada haẏe gecha ye, ākāśe yini raẏechena tini tomādera opara pāthara varṣaṇakārī vātāsa preraṇa karavena nā? takhana tomarā jānate pārave, kemana chila āmāra satarkavāṇī!","athava tomara ki nirapada haye gecha ye, akase yini rayechena tini tomadera opara pathara varsanakari vatasa prerana karavena nay takhana tomara janate parave, kemana chila amara satarkavani!"
67,18,āra tādera pūrvavartīrāo mithyā āropa karechila; phale kirūpa haẏechila āmāra śāsti?,ara tadera purvavartirao mithya aropa karechila; phale kirupa hayechila amara sastiy
67,19,"tārā ki lakṣya kare nā tādera opare pākhisamūhera prati, yārā ḍānā vistāra kare o saṃkucita kare? daẏāmaẏa āllāhai tāderake śūnye sthira rākhena. tini sarvaviṣaẏe samyaka draṣṭā.","tara ki laksya kare na tadera opare pakhisamuhera prati, yara dana vistara kare o samkucita karey dayamaya allahai taderake sunye sthira rakhena. tini sarvavisaye samyaka drasta."
67,20,"daẏāmaẏa āllāha vyatīta tomādera emana kona sainya vāhinī āche ki, yārā tomādera sāhāyya karave? kāphirarā to dheā~kāẏa par̤e āche.","dayamaya allaha vyatita tomadera emana kona sainya vahini ache ki, yara tomadera sahayya karavey kaphirara to dhea~kaya pare ache."
67,21,"emana ke āche ye, tomāderake riyika dāna karave, yadi tini riyika vandha kare dena? varaṃ tārā avādhyatā o satya vimukhatāẏa avicala raẏeche.","emana ke ache ye, tomaderake riyika dana karave, yadi tini riyika vandha kare denay varam tara avadhyata o satya vimukhataya avicala rayeche."
67,22,"ye vyakti upur̤a haẏe mukhe bhara diẏe cale, se-i ki saṭhika pathaprāpta, nā ki sei vyakti ye sojā haẏe sarala pathe cale?","ye vyakti upura haye mukhe bhara diye cale, se-i ki sathika pathaprapta, na ki sei vyakti ye soja haye sarala pathe caley"
67,23,"vala : tinii tomāderake sṛṣṭi karechena evaṃ tomāderake diẏechena śravaṇaśakti, dṛṣṭiśakti o antaḥkaraṇa. tomarā alpai kṛtajñatā prakāśa kare thāka.","vala : tinii tomaderake srsti karechena evam tomaderake diyechena sravanasakti, drstisakti o antahkarana. tomara alpai krtajnata prakasa kare thaka."
67,24,vala : tinii pṛthivīvyāpī tomāderake char̤iẏe diẏechena evaṃ tā~rai kāche tomāderake ekatrita karā have.,vala : tinii prthivivyapi tomaderake chariye diyechena evam ta~rai kache tomaderake ekatrita kara have.
67,25,āra tārā vale : tomarā yadi satyavādī hao (tave vala : ) ei pratiśra“ti kave vāstavāẏita have?,ara tara vale : tomara yadi satyavadi hao (tave vala : ) ei pratisra“ti kave vastavayita havey
67,26,valuna : e jñāna śudhu āllāharai nikaṭa āche; āmi śudhu spaṣṭa satarkakārī mātra.,valuna : e jnana sudhu allaharai nikata ache; ami sudhu spasta satarkakari matra.
67,27,yakhana tā nikaṭe dekhave takhana kāphiradera mukhamanḍala vivarṇa haẏe yāve evaṃ tāderake valā haveḥ eṭāi tomarā dāvī karate.,yakhana ta nikate dekhave takhana kaphiradera mukhamandala vivarna haye yave evam taderake vala haveh etai tomara davi karate.
67,28,"vala : tomarā bheve dekhecha ki, yadi āllāha āmāke o āmāra saṅgīderake dhvaṃsa karena athavā āmādera prati rahama karena tave kāphiradera ke rakṣā karave yantraṇādāẏaka śāsti hate?","vala : tomara bheve dekhecha ki, yadi allaha amake o amara sangiderake dhvamsa karena athava amadera prati rahama karena tave kaphiradera ke raksa karave yantranadayaka sasti hatey"
67,29,"vala : tinii daẏāmaẏa, āmarā tā~ra prati viśvāsa karechi evaṃ tā~rai opara bharasā karechi, acirei tomarā jānate pārave, ke spaṣṭa gomarāhīte raẏeche.","vala : tinii dayamaya, amara ta~ra prati visvasa karechi evam ta~rai opara bharasa karechi, acirei tomara janate parave, ke spasta gomarahite rayeche."
67,30,"vala : tomarā bheve dekhecha ki, yadi tomādera pāni bhū-garbhera taladeśe cale yāẏa tave ke tomāderake ene deve pravahamāna pāni?","vala : tomara bheve dekhecha ki, yadi tomadera pani bhu-garbhera taladese cale yaya tave ke tomaderake ene deve pravahamana paniy"
68,1,"nūna. śapatha kalamera evaṃ tārā (phereśtāgaṇa) yā lipivaddha kare tāra,","nuna. sapatha kalamera evam tara (pherestagana) ya lipivaddha kare tara,"
68,2,tomāra pratipālakera anugrahe tumi unmāda nao.,tomara pratipalakera anugrahe tumi unmada nao.
68,3,"niścaẏai tomāra janya raẏeche aphuranta puraskāra,","niscayai tomara janya rayeche aphuranta puraskara,"
68,4,niścaẏai tumi mahāna caritrera opara pratiṣṭhita raẏecha.,niscayai tumi mahana caritrera opara pratisthita rayecha.
68,5,acirei tumio dekhave evaṃ tārāo dekhave-,acirei tumio dekhave evam tarao dekhave-
68,6,tomādera madhye ke unmāda.,tomadera madhye ke unmada.
68,7,"tomāra pratipālaka bhālabhāve jānena ye, ke tā~ra patha hate vicyuta haẏeche evaṃ tini tādera samparkeo bhāla jānena yārā hedāẏetaprāpta.","tomara pratipalaka bhalabhave janena ye, ke ta~ra patha hate vicyuta hayeche evam tini tadera samparkeo bhala janena yara hedayetaprapta."
68,8,ataeva tumi mithyā pratipannakārīdera anusaraṇa kara nā.,ataeva tumi mithya pratipannakaridera anusarana kara na.
68,9,"tārā cāẏa ye, yadi tumi namanīẏa hate, tāhale tārāo namanīẏa have;","tara caya ye, yadi tumi namaniya hate, tahale tarao namaniya have;"
68,10,"evaṃ tāra anusaraṇa kara nā, ye kathāẏa kathāẏa śapatha kare, ye ati nagaṇya;","evam tara anusarana kara na, ye kathaya kathaya sapatha kare, ye ati naganya;"
68,11,"doṣāropakārī, ye ekera kathā aparera nikaṭa lāgiẏe ver̤āẏa;","dosaropakari, ye ekera katha aparera nikata lagiye veraya;"
68,12,"ye kalyāṇera kāje śakta vādhā dānakārī, ye sīmā laṅghanakārī, pāpīṣṭha;","ye kalyanera kaje sakta vadha danakari, ye sima langhanakari, papistha;"
