surah,ayah,latin_iast,latin_ascii
2,64,"ataḥpara tomarā e savera para vimukha haẏe phire gele. āra yadi tomādera upara āllāhara anugraha o rahamata nā hata, tomarā avaśyai kṣatigrastadera antarbhukta hate.","atahpara tomara e savera para vimukha haye phire gele. ara yadi tomadera upara allahara anugraha o rahamata na hata, tomara avasyai ksatigrastadera antarbhukta hate."
2,65,"āra tomādera madhye yārā śanivārera vyāpāre sīmālaṅghana karechila, tāderake avaśyai tomarā jāna. ataḥpara āmi tāderake valalāma, ‘tomarā nikṛṣṭa vānara haẏe yāo’.","ara tomadera madhye yara sanivarera vyapare simalanghana karechila, taderake avasyai tomara jana. atahpara ami taderake valalama, ‘tomara nikrsta vanara haye yao’."
2,66,"āra āmi eke vāniẏechi dṛṣṭānta, se samaẏera evaṃ tatparavartī janapadasamūhera janya evaṃ muttākīdera janya upadeśa.","ara ami eke vaniyechi drstanta, se samayera evam tatparavarti janapadasamuhera janya evam muttakidera janya upadesa."
2,67,"āra smaraṇa kara, yakhana mūsā tāra kaomake valala, ‘niścaẏa āllāha tomāderake nirdeśa dicchena ye, tomarā ekaṭi gābhī yaveha karave’. tārā valala, ‘tumi ki āmādera sāthe upahāsa karacha’? se valala, ‘āmi mūrkhadera antarbhukta haoẏā theke āllāhara āśraẏa cācchi’.","ara smarana kara, yakhana musa tara kaomake valala, ‘niscaya allaha tomaderake nirdesa dicchena ye, tomara ekati gabhi yaveha karave’. tara valala, ‘tumi ki amadera sathe upahasa karacha’y se valala, ‘ami murkhadera antarbhukta haoya theke allahara asraya cacchi’."
2,68,"tārā valala, ‘tumi āmādera janya tomāra ravera nikaṭa do‘ā kara, tini yena āmādera janya spaṣṭa kare dena gābhīṭi kemana have’. se valala, ‘niścaẏa tini valachena, niścaẏa tā have garu, vur̤o naẏa evaṃ vāccāo naẏa. era mājhāmājhi dharanera. sutarāṃ tomarā kara yā tomāderake nirdeśa deẏā hacche’.","tara valala, ‘tumi amadera janya tomara ravera nikata do‘a kara, tini yena amadera janya spasta kare dena gabhiti kemana have’. se valala, ‘niscaya tini valachena, niscaya ta have garu, vuro naya evam vaccao naya. era majhamajhi dharanera. sutaram tomara kara ya tomaderake nirdesa deya hacche’."
2,69,"tārā valala, ‘tumi āmādera janya tomāra ravera nikaṭa do‘ā kara, tini yena āmādera janya spaṣṭa kare dena, kemana tāra raṅa’? se valala, ‘niścaẏa tini valachena, niścaẏa tā have haluda raṅera gābhī, tāra raṅa ujjvala, darśakaderake yā ānanda deve’.","tara valala, ‘tumi amadera janya tomara ravera nikata do‘a kara, tini yena amadera janya spasta kare dena, kemana tara rana’y se valala, ‘niscaya tini valachena, niscaya ta have haluda ranera gabhi, tara rana ujjvala, darsakaderake ya ananda deve’."
2,70,"tārā valala, ‘tumi āmādera janya tomāra ravera nikaṭa do‘ā kara, tini yena āmādera janya spaṣṭa kare dena, tā kemana? niścaẏa garuṭi āmādera janya sandehapūrṇa haẏe giẏeche. āra niścaẏa āmarā āllāha cāhe to pathaprāpta hava’.","tara valala, ‘tumi amadera janya tomara ravera nikata do‘a kara, tini yena amadera janya spasta kare dena, ta kemanay niscaya garuti amadera janya sandehapurna haye giyeche. ara niscaya amara allaha cahe to pathaprapta hava’."
2,71,"se valala, ‘niścaẏa tini valachena, ‘niścaẏa tā emana gābhī, yā vyavahṛta haẏani jami cāṣa karāẏa āra nā kṣete pāni deẏāẏa. sustha yāte kona khu~ta nei’. tārā valala, ‘ekhana tumi satya niẏe esecha’. ataḥpara tārā tā yaveha karala athaca tārā tā karāra chila nā.","se valala, ‘niscaya tini valachena, ‘niscaya ta emana gabhi, ya vyavahrta hayani jami casa karaya ara na ksete pani deyaya. sustha yate kona khu~ta nei’. tara valala, ‘ekhana tumi satya niye esecha’. atahpara tara ta yaveha karala athaca tara ta karara chila na."
2,72,"āra smaraṇa kara, yakhana tomarā ekajanake hatyā karale ataḥpara se vyāpāre eke aparake doṣāropa karale. āra āllāha prakāśa kare dilena tomarā yā gopana karachile.","ara smarana kara, yakhana tomara ekajanake hatya karale atahpara se vyapare eke aparake dosaropa karale. ara allaha prakasa kare dilena tomara ya gopana karachile."
2,73,"ataḥpara āmi valalāma, ‘tomarā tāke āghāta kara gābhīṭira (gośatera) kichu aṃśa diẏe. ebhāve āllāha jīvita karena mṛtaderake. āra tini tomāderake tā~ra nidarśanasamūha dekhāna, yāte tomarā vujha.","atahpara ami valalama, ‘tomara take aghata kara gabhitira (gosatera) kichu amsa diye. ebhave allaha jivita karena mrtaderake. ara tini tomaderake ta~ra nidarsanasamuha dekhana, yate tomara vujha."
2,74,"ataḥpara tomādera antarasamūha era pare kaṭhina haẏe gela yena tā pātharera mata kiṃvā tāra ceẏeo śakta. āra niścaẏa pātharera madhye kichu āche, yā theke nahara utsārita haẏa. āra niścaẏa tāra madhye kichu āche yā cūrṇa haẏa. phale tā theke pāni vera haẏa. āra niścaẏa tāra madhye kichu āche yā āllāhara bhaẏe dhvase par̤e. āra āllāha tomarā yā kara, se samparke gāphela nana.","atahpara tomadera antarasamuha era pare kathina haye gela yena ta patharera mata kimva tara ceyeo sakta. ara niscaya patharera madhye kichu ache, ya theke nahara utsarita haya. ara niscaya tara madhye kichu ache ya curna haya. phale ta theke pani vera haya. ara niscaya tara madhye kichu ache ya allahara bhaye dhvase pare. ara allaha tomara ya kara, se samparke gaphela nana."
2,75,"tomarā ki ei āśā karacha ye, tārā tomādera prati īmāna ānave? athaca tādera ekaṭi dala chila yārā āllāhara vāṇī śunata ataḥpara tā vujhe neẏāra para tā tārā vikṛta karata jene vujhe.","tomara ki ei asa karacha ye, tara tomadera prati imana anavey athaca tadera ekati dala chila yara allahara vani sunata atahpara ta vujhe neyara para ta tara vikrta karata jene vujhe."
2,76,"āra yakhana tārā muminadera sāthe sākṣāt kare takhana vale, ‘āmarā īmāna enechi’. āra yakhana eke aparera sāthe ekānte milita haẏa takhana vale, ‘tomarā ki tādera sāthe se kathā ālocanā kara, yā āllāha tomādera upara ummukta karechena, yāte tārā era mādhyame tomādera ravera nikaṭa tomādera viruddhe dalīla peśa karave? tave ki tomarā vujha nā’?","ara yakhana tara muminadera sathe saksat kare takhana vale, ‘amara imana enechi’. ara yakhana eke aparera sathe ekante milita haya takhana vale, ‘tomara ki tadera sathe se katha alocana kara, ya allaha tomadera upara ummukta karechena, yate tara era madhyame tomadera ravera nikata tomadera viruddhe dalila pesa karavey tave ki tomara vujha na’y"
2,77,"tārā ki jāne nā ye, tārā yā gopana kare evaṃ yā prakāśa kare, tā āllāha jānena?","tara ki jane na ye, tara ya gopana kare evam ya prakasa kare, ta allaha janenay"
2,78,"āra tādera madhye āche nirakṣara, tārā mithyā ākāṅkhā chār̤ā kitāvera kona jñāna rākhe nā evaṃ tārā śudhui dhāraṇā kare thāke.","ara tadera madhye ache niraksara, tara mithya akankha chara kitavera kona jnana rakhe na evam tara sudhui dharana kare thake."
2,79,"sutarāṃ dhvaṃsa tādera janya yārā nija hāte kitāva likhe. tārapara vale, ‘eṭi āllāhara pakṣa theke’, yāte tā tuccha mūlye vikri karate pāre. sutarāṃ tādera hāta yā likheche tāra pariṇāme tādera janya dhvaṃsa, āra tārā yā upārjana kareche tāra kāraṇeo tādera janya dhvaṃsa.","sutaram dhvamsa tadera janya yara nija hate kitava likhe. tarapara vale, ‘eti allahara paksa theke’, yate ta tuccha mulye vikri karate pare. sutaram tadera hata ya likheche tara pariname tadera janya dhvamsa, ara tara ya uparjana kareche tara karaneo tadera janya dhvamsa."
2,80,"āra tārā vale, ‘gonā-kaẏekadina chār̤ā āguna āmāderake kakhano sparśa karave nā’. vala, ‘tomarā ki āllāhara nikaṭa oẏādā niẏecha, phale āllāha tā~ra oẏādā bhaṅga karavena nā? nāki āllāhara upara emana kichu valacha, yā tomarā jāna nā’?","ara tara vale, ‘gona-kayekadina chara aguna amaderake kakhano sparsa karave na’. vala, ‘tomara ki allahara nikata oyada niyecha, phale allaha ta~ra oyada bhanga karavena nay naki allahara upara emana kichu valacha, ya tomara jana na’y"
2,81,"hā~, ye manda upārjana karave evaṃ tāra pāpa tāke veṣṭana kare neve, tārāi āgunera adhivāsī. tārā sekhāne have sthāẏī.","ha~, ye manda uparjana karave evam tara papa take vestana kare neve, tarai agunera adhivasi. tara sekhane have sthayi."
2,82,"āra yārā īmāna eneche evaṃ neka āmala kareche, tārā jānnātera adhivāsī. tārā sekhāne have sthāẏī.","ara yara imana eneche evam neka amala kareche, tara jannatera adhivasi. tara sekhane have sthayi."
2,83,"āra smaraṇa kara, yakhana āmi vanī isarāīlera aṅgīkāra grahaṇa karalāma ye, tomarā āllāha chār̤ā kāro ivādāta karave nā evaṃ sadācāra karave pitā-mātā, ātmīẏa-svajana, iẏātīma o misakīnadera sāthe. āra mānuṣake uttama kathā vala, sālāta kāẏema kara evaṃ yākāta pradāna kara. ataḥpara tomādera madhya theke svalpa saṃkhyaka chār̤ā tomarā sakale upekṣā kare mukha phiriẏe nile.","ara smarana kara, yakhana ami vani isarailera angikara grahana karalama ye, tomara allaha chara karo ivadata karave na evam sadacara karave pita-mata, atmiya-svajana, iyatima o misakinadera sathe. ara manusake uttama katha vala, salata kayema kara evam yakata pradana kara. atahpara tomadera madhya theke svalpa samkhyaka chara tomara sakale upeksa kare mukha phiriye nile."
2,84,"āra yakhana āmi tomādera aṅgīkāra grahaṇa karalāma ye, tomarā nijadera rakta pravāhita karave nā evaṃ nijaderake tomādera gṛhasamūha theke vera karave nā. ataḥpara tomarā svīkāra kare nile. āra tomarā tāra sākṣī.","ara yakhana ami tomadera angikara grahana karalama ye, tomara nijadera rakta pravahita karave na evam nijaderake tomadera grhasamuha theke vera karave na. atahpara tomara svikara kare nile. ara tomara tara saksi."
2,85,"ataḥpara tomarāi to tārā, yārā nijaderake hatyā karacha evaṃ tomādera madhya theke ekaṭi dalake tādera gṛha theke vera kare diccha; pāpa o samīlaṅghanera mādhyame tādera viruddhe sahāẏatā karacha. āra tārā yadi vandī haẏe tomādera nikaṭa āse, tomarā muktipaṇa diẏe tāderake mukta kara. athaca tāderake vera karā tomādera janya hārāma chila. tomarā ki kitāvera kichu aṃśe īmāna rākha āra kichu aṃśa asvīkāra kara? sutarāṃ tomādera madhye yārā tā kare duniẏāra jīvane lāñchanā chār̤ā tādera kī pratidāna hate pāre? āra kiẏāmatera dine tāderake kaṭhinatama āyāve nikṣepa karā have. āra tomarā yā kara, āllāha se samparke gāphila nana.","atahpara tomarai to tara, yara nijaderake hatya karacha evam tomadera madhya theke ekati dalake tadera grha theke vera kare diccha; papa o samilanghanera madhyame tadera viruddhe sahayata karacha. ara tara yadi vandi haye tomadera nikata ase, tomara muktipana diye taderake mukta kara. athaca taderake vera kara tomadera janya harama chila. tomara ki kitavera kichu amse imana rakha ara kichu amsa asvikara karay sutaram tomadera madhye yara ta kare duniyara jivane lanchana chara tadera ki pratidana hate parey ara kiyamatera dine taderake kathinatama ayave niksepa kara have. ara tomara ya kara, allaha se samparke gaphila nana."
2,86,tārā ākhirātera vinimaẏe duniẏāra jīvanake kharida kareche. sutarāṃ tādera theke āyāva hālakā karā have nā evaṃ tārā sāhāyyaprāptao have nā.,tara akhiratera vinimaye duniyara jivanake kharida kareche. sutaram tadera theke ayava halaka kara have na evam tara sahayyapraptao have na.
2,87,"āra āmi niścaẏa mūsāke kitāva diẏechi evaṃ tāra pare ekera para eka rāsūla preraṇa karechi evaṃ māraiẏāma putra īsāke diẏechi suspaṣṭa nidarśanasamūha. āra tāke śaktiśālī karechi ‘pavitra ātmā’ra* mādhyame. tave ki tomādera nikaṭa yakhanai kona rāsūla emana kichu niẏe eseche, yā tomādera manaḥpūta naẏa, takhana tomarā ahaṅkāra karecha, ataḥpara (navīdera) ekadalake tomarā mithyāvādī valecha āra ekadalake hatyā karecha. *pavitra ātmā artha jivarīla(ā.)","ara ami niscaya musake kitava diyechi evam tara pare ekera para eka rasula prerana karechi evam maraiyama putra isake diyechi suspasta nidarsanasamuha. ara take saktisali karechi ‘pavitra atma’ra* madhyame. tave ki tomadera nikata yakhanai kona rasula emana kichu niye eseche, ya tomadera manahputa naya, takhana tomara ahankara karecha, atahpara (navidera) ekadalake tomara mithyavadi valecha ara ekadalake hatya karecha. *pavitra atma artha jivarila(a.)"
2,88,"āra tārā valala, āmādera antarasamūha ācchādita; varaṃ tādera kupharīra kāraṇe āllāha tāderake lā‘nata karechena. ataḥpara tārā khuva kamai īmāna āne.","ara tara valala, amadera antarasamuha acchadita; varam tadera kupharira karane allaha taderake la‘nata karechena. atahpara tara khuva kamai imana ane."
2,89,"āra yakhana tādera kāche, tādera sāthe yā āche, āllāhara pakṣa theke tāra satyāẏanakārī kitāva ela, athaca tārā pūrve kāphiradera upara vijaẏa kāmanā karata. sutarāṃ yakhana tādera nikaṭa ela yā tārā cinata, takhana tārā tā asvīkāra karala. ataeva kāphiradera upara āllāhara lā‘nata.","ara yakhana tadera kache, tadera sathe ya ache, allahara paksa theke tara satyayanakari kitava ela, athaca tara purve kaphiradera upara vijaya kamana karata. sutaram yakhana tadera nikata ela ya tara cinata, takhana tara ta asvikara karala. ataeva kaphiradera upara allahara la‘nata."
2,90,"yāra vinimaẏe tārā nijaderake vikraẏa kareche tā kata jaghanya (tā ei) ye, āllāha yā nāyila karechena tā tārā asvīkāra kareche ei jidera vaśavartī haẏe ye, āllāha tā~ra vāndādera madhya theke yāke icchā tāra upara tā~ra anugraha nāyila karechena. sutarāṃ tārā krodhera upara krodhera adhikārī hala. āra kāphiradera janya raẏeche lāñchanākara āyāva.","yara vinimaye tara nijaderake vikraya kareche ta kata jaghanya (ta ei) ye, allaha ya nayila karechena ta tara asvikara kareche ei jidera vasavarti haye ye, allaha ta~ra vandadera madhya theke yake iccha tara upara ta~ra anugraha nayila karechena. sutaram tara krodhera upara krodhera adhikari hala. ara kaphiradera janya rayeche lanchanakara ayava."
2,91,"āra yakhana tāderake valā haẏa, ‘āllāha yā nāyila karechena tomarā tāra prati īmāna āna’. tārā vale, ‘āmādera prati yā nāyila haẏeche āmarā tā viśvāsa kari’. āra era vāire yā āche tārā tā asvīkāra kare. athaca tā satya, tādera sāthe yā āche tāra satyāẏanakārī. vala, ‘tave kena tomarā āllāhara navīderake pūrve hatyā karate, yadi tomarā mumina haẏe thāka’?","ara yakhana taderake vala haya, ‘allaha ya nayila karechena tomara tara prati imana ana’. tara vale, ‘amadera prati ya nayila hayeche amara ta visvasa kari’. ara era vaire ya ache tara ta asvikara kare. athaca ta satya, tadera sathe ya ache tara satyayanakari. vala, ‘tave kena tomara allahara naviderake purve hatya karate, yadi tomara mumina haye thaka’y"
2,92,āra avaśyai mūsā tomādera nikaṭa suspaṣṭa nidarśanasamūha niẏe eseche. ataḥpara tomarā tāra pare vāchurake (upāsyarūpe) grahaṇa karale. āra tomarā to yālima.,ara avasyai musa tomadera nikata suspasta nidarsanasamuha niye eseche. atahpara tomara tara pare vachurake (upasyarupe) grahana karale. ara tomara to yalima.
2,93,"āra smaraṇa kara, yakhana āmi tomādera pratiśruti grahaṇa karechilāma evaṃ tomādera upara tūrake uṭhiẏechilāma- (valechilāma) ‘āmi tomāderake yā diẏechi tā śaktabhāve dhara evaṃ śona’. tārā valechila, ‘āmarā śunalāma evaṃ amānya karalāma. āra tādera kupharīra kāraṇe tādera antare go-vāchura prīti siñcita karā haẏechila. vala, ‘tomādera īmāna yāra nirdeśa deẏa kata manda tā! yadi tomarā mumina haẏe thāka’.","ara smarana kara, yakhana ami tomadera pratisruti grahana karechilama evam tomadera upara turake uthiyechilama- (valechilama) ‘ami tomaderake ya diyechi ta saktabhave dhara evam sona’. tara valechila, ‘amara sunalama evam amanya karalama. ara tadera kupharira karane tadera antare go-vachura priti sincita kara hayechila. vala, ‘tomadera imana yara nirdesa deya kata manda ta! yadi tomara mumina haye thaka’."
