key,surah,ayah,word,latin_iast,latin_ascii
79:24:5,79,24,5,(24),(24)
79:25:1,79,25,1,takhana tāke dharalena,takhana take dharalena
79:25:2,79,25,2,āllāha,allaha
79:25:3,79,25,3,śāsti (diyae),sasti (diyae)
79:25:4,79,25,4,ākherātera,akheratera
79:25:5,79,25,5,o duniyaāra,o duniyaara
79:25:6,79,25,6,(25),(25)
79:26:1,79,26,1,niścayai,niscayai
79:26:2,79,26,2,madhye āche,madhye ache
79:26:3,79,26,3,era,era
79:26:4,79,26,4,avaśyai śikṣā,avasyai siksa
79:26:5,79,26,5,tāra janye ye,tara janye ye
79:26:6,79,26,6,bhaya kare,bhaya kare
79:26:7,79,26,7,(26),(26)
79:27:1,79,27,1,tomarā ki,tomara ki
79:27:2,79,27,2,kaṭhinatara,kathinatara
79:27:3,79,27,3,sṛṣṭi,srsti
79:27:4,79,27,4,nāki,naki
79:27:5,79,27,5,ākāśa,akasa
79:27:6,79,27,6,tā tini nirmāṇa karechena,ta tini nirmana karechena
79:27:7,79,27,7,(27),(27)
79:28:1,79,28,1,tini u~cu karechena,tini u~cu karechena
79:28:2,79,28,2,tāra uccatara starake (chāda),tara uccatara starake (chada)
79:28:3,79,28,3,ataḥpara tini tā suvinyasta karechena,atahpara tini ta suvinyasta karechena
79:28:4,79,28,4,(28),(28)
79:29:1,79,29,1,evaṃ andhakārācchanna karechena,evam andhakaracchanna karechena
79:29:2,79,29,2,tāra rātake,tara ratake
79:29:3,79,29,3,evaṃ vera karechena,evam vera karechena
79:29:4,79,29,4,tāra sūryera ālo,tara suryera alo
79:29:5,79,29,5,(29),(29)
79:30:1,79,30,1,evaṃ pṛthivīke,evam prthivike
79:30:2,79,30,2,pare,pare
79:30:3,79,30,3,era,era
79:30:4,79,30,4,tā vistṛta karechena,ta vistrta karechena
79:30:5,79,30,5,(30),(30)
79:31:1,79,31,1,vera karechena,vera karechena
79:31:2,79,31,2,tā hate,ta hate
79:31:3,79,31,3,tāra pāni,tara pani
79:31:4,79,31,4,o tāra udbhida/ tṛṇa,o tara udbhida/ trna
79:31:5,79,31,5,(31),(31)
79:32:1,79,32,1,evaṃ parvatamālāke,evam parvatamalake
79:32:2,79,32,2,tā dṛḍhabhāve prothita karechena,ta drdhabhave prothita karechena
79:32:3,79,32,3,(32),(32)
79:33:1,79,33,1,jīvikā sāmagrīrūpe,jivika samagrirupe
79:33:2,79,33,2,tomādera janya,tomadera janya
79:33:3,79,33,3,evaṃ tomādera gṛhapālita paśura janya,evam tomadera grhapalita pasura janya
79:33:4,79,33,4,(33),(33)
79:34:1,79,34,1,ataḥpara yakhana,atahpara yakhana
79:34:2,79,34,2,āsave,asave
79:34:3,79,34,3,mahāsaṃkaṭa,mahasamkata
79:34:4,79,34,4,mahā,maha
79:34:5,79,34,5,(34),(34)
79:35:1,79,35,1,sedina,sedina
79:35:2,79,35,2,smaraṇa karave,smarana karave
79:35:3,79,35,3,mānuṣa,manusa
79:35:4,79,35,4,yā,ya
79:35:5,79,35,5,se ceṣṭā karechila,se cesta karechila
79:35:6,79,35,6,(35),(35)
79:36:1,79,36,1,evaṃ prakāśa karā have,evam prakasa kara have
79:36:2,79,36,2,jāhānnāma,jahannama
79:36:3,79,36,3,tāra janye ye,tara janye ye
79:36:4,79,36,4,dekhe,dekhe
79:36:5,79,36,5,(36),(36)
79:37:1,79,37,1,anantara,anantara
79:37:2,79,37,2,ye,ye
79:37:3,79,37,3,sīmālaṅghana kareche,simalanghana kareche
79:37:4,79,37,4,(37),(37)
79:38:1,79,38,1,evaṃ agrādhikāra diyaeche,evam agradhikara diyaeche
79:38:2,79,38,2,jīvanake,jivanake
79:38:3,79,38,3,duniyaāra,duniyaara
79:38:4,79,38,4,(38),(38)
79:39:1,79,39,1,ataḥpara niścayai,atahpara niscayai
79:39:2,79,39,2,doyakhai (have),doyakhai (have)
79:39:3,79,39,3,tāi,tai
79:39:4,79,39,4,(tāra) vāsasthāna,(tara) vasasthana
79:39:5,79,39,5,(39),(39)
79:40:1,79,40,1,aparadike,aparadike
79:40:2,79,40,2,ye,ye
79:40:3,79,40,3,bhaya kareche,bhaya kareche
79:40:4,79,40,4,dā~ḍaāte,da~daate
79:40:5,79,40,5,tāra ravera sāmane,tara ravera samane
79:40:6,79,40,6,evaṃ virata rekheche,evam virata rekheche
79:40:7,79,40,7,pravṛttike,pravrttike
79:40:8,79,40,8,hate,hate
79:40:9,79,40,9,khārāpa kāmanā,kharapa kamana
79:40:10,79,40,10,(40),(40)
79:41:1,79,41,1,ataḥpara niścayai,atahpara niscayai
79:41:2,79,41,2,jānnāta (have),jannata (have)
79:41:3,79,41,3,tāi,tai
79:41:4,79,41,4,(tāra) vāsasthāna,(tara) vasasthana
79:41:5,79,41,5,(41),(41)
79:42:1,79,42,1,tārā tomāke jijñāsā kare,tara tomake jijnasa kare
79:42:2,79,42,2,samparke,samparke
79:42:3,79,42,3,kiẏāmata,kiyamata
79:42:4,79,42,4,kakhana,kakhana
79:42:5,79,42,5,tā ghaṭave,ta ghatave
79:42:6,79,42,6,(42),(42)
79:43:1,79,43,1,se vyāpāre,se vyapare
79:43:2,79,43,2,tomāra (kī samparka),tomara (ki samparka)
79:43:3,79,43,3,saṅge,sange
79:43:4,79,43,4,tāra ullekha karāra,tara ullekha karara
79:43:5,79,43,5,(43),(43)
79:44:1,79,44,1,nikaṭa,nikata
79:44:2,79,44,2,tomāra ravera,tomara ravera
79:44:3,79,44,3,tāra cūḍaānta (jñāna),tara cudaanta (jnana)
79:44:4,79,44,4,(44),(44)
79:45:1,79,45,1,kevala,kevala
79:45:2,79,45,2,tumi,tumi
79:45:3,79,45,3,satarkakārī (mātra),satarkakari (matra)
79:45:4,79,45,4,ye,ye
79:45:5,79,45,5,tā bhaya kare,ta bhaya kare
79:45:6,79,45,6,(45),(45)
79:46:1,79,46,1,tārā yena,tara yena
79:46:2,79,46,2,yedina,yedina
79:46:3,79,46,3,tā dekhave (mane karave),ta dekhave (mane karave)
79:46:4,79,46,4,kare ni,kare ni
79:46:5,79,46,5,tārā avasthāna,tara avasthana
79:46:6,79,46,6,e chāḍaā,e chadaa
79:46:7,79,46,7,eka sandhyā,eka sandhya
79:46:8,79,46,8,athavā,athava
79:46:9,79,46,9,tāra eka sakāla,tara eka sakala
79:46:10,79,46,10,(46),(46)
80:1:1,80,1,1,se bhrukuñcita karala,se bhrukuncita karala
80:1:2,80,1,2,o (mukha phirālo) anāgraha dekhālo,o (mukha phiralo) anagraha dekhalo
80:1:3,80,1,3,(1),(1)
80:2:1,80,2,1,(e janye) ye,(e janye) ye
80:2:2,80,2,2,tāra (kāche) eseche,tara (kache) eseche
80:2:3,80,2,3,eka andha,eka andha
80:2:4,80,2,4,(2),(2)
80:3:1,80,3,1,evaṃ kise,evam kise
80:3:2,80,3,2,tomāke jānāve,tomake janave
80:3:3,80,3,3,se hayato,se hayato
80:3:4,80,3,4,pariśuddha hato,parisuddha hato
80:3:5,80,3,5,(3),(3)
80:4:1,80,4,1,vā,va
80:4:2,80,4,2,upadeśa grahaṇa karato,upadesa grahana karato
80:4:3,80,4,3,tāke ataḥpara upakāra dita,take atahpara upakara dita
80:4:4,80,4,4,upadeśa,upadesa
80:4:5,80,4,5,(4),(4)
80:5:1,80,5,1,pakṣāntare,paksantare
80:5:2,80,5,2,ye,ye
80:5:3,80,5,3,veparoyaā halo (unnāsikatā dekhālo),veparoyaa halo (unnasikata dekhalo)
80:5:4,80,5,4,(5),(5)
80:6:1,80,6,1,athaca tumi,athaca tumi
80:6:2,80,6,2,tāra janye,tara janye
80:6:3,80,6,3,manayoga diccho,manayoga diccho
80:6:4,80,6,4,(6),(6)
80:7:1,80,7,1,kintu nāi,kintu nai
80:7:2,80,7,2,tomāra upara (dāyaitva),tomara upara (dayaitva)
80:7:3,80,7,3,yadi nā,yadi na
80:7:4,80,7,4,se pariśuddha haya,se parisuddha haya
80:7:5,80,7,5,(7),(7)
80:8:1,80,8,1,āra anyapakṣe,ara anyapakse
80:8:2,80,8,2,ye,ye
80:8:3,80,8,3,tomāra kāche āsala,tomara kache asala
80:8:4,80,8,4,dauḍae,daudae
80:8:5,80,8,5,(8),(8)
80:9:1,80,9,1,evaṃ se,evam se
80:9:2,80,9,2,bhaya kare,bhaya kare
80:9:3,80,9,3,(9),(9)
80:10:1,80,10,1,athaca tumi,athaca tumi
80:10:2,80,10,2,tāra theke,tara theke
80:10:3,80,10,3,anīhā prakāśa karacha,aniha prakasa karacha
80:10:4,80,10,4,(10),(10)
80:11:1,80,11,1,kakhanao nā,kakhanao na
80:11:2,80,11,2,niścayai tā,niscayai ta
80:11:3,80,11,3,upadeśa,upadesa
80:11:4,80,11,4,(11),(11)
80:12:1,80,12,1,ataeva ye,ataeva ye
80:12:2,80,12,2,cāya,caya
80:12:3,80,12,3,(tā smaraṇa karave) tā grahaṇa karave,(ta smarana karave) ta grahana karave
80:12:4,80,12,4,(12),(12)
80:13:1,80,13,1,madhye (lipivaddha),madhye (lipivaddha)
80:13:2,80,13,2,sahiphāsamūhera,sahiphasamuhera
80:13:3,80,13,3,(yā) sammānita,(ya) sammanita
80:13:4,80,13,4,(13),(13)
80:14:1,80,14,1,ucca maryādāsampanna,ucca maryadasampanna
80:14:2,80,14,2,pavitra,pavitra
80:14:3,80,14,3,(14),(14)
80:15:1,80,15,1,hāte,hate
80:15:2,80,15,2,dūtadera,dutadera
80:15:3,80,15,3,(15),(15)
80:16:1,80,16,1,sammānita,sammanita
80:16:2,80,16,2,satatāsampanna,satatasampanna
80:16:3,80,16,3,(16),(16)
80:17:1,80,17,1,dhvaṃsa hoka,dhvamsa hoka
80:17:2,80,17,2,mānuṣa,manusa
80:17:3,80,17,3,katai nā,katai na
80:17:4,80,17,4,tā amānyakārī,ta amanyakari
80:17:5,80,17,5,(17),(17)
80:18:1,80,18,1,theke,theke
80:18:2,80,18,2,kona,kona
80:18:3,80,18,3,vastu,vastu
80:18:4,80,18,4,tini tāke sṛṣṭi karechena,tini take srsti karechena
80:18:5,80,18,5,(18),(18)
80:19:1,80,19,1,hate,hate
80:19:2,80,19,2,śukra pho~ṭā,sukra pho~ta
80:19:3,80,19,3,tini tāke sṛṣṭi karechena,tini take srsti karechena
80:19:4,80,19,4,ataḥpara tāra niyati nirdiṣṭa karechena,atahpara tara niyati nirdista karechena
80:19:5,80,19,5,(19),(19)
80:20:1,80,20,1,erapara,erapara
80:20:2,80,20,2,patha,patha
80:20:3,80,20,3,tāra (janye) sahaja karechena,tara (janye) sahaja karechena
80:20:4,80,20,4,(20),(20)
80:21:1,80,21,1,erapara,erapara
80:21:2,80,21,2,tāke mṛtyu dena,take mrtyu dena
80:21:3,80,21,3,ataḥpara tāke kavarastha karena,atahpara take kavarastha karena
80:21:4,80,21,4,(21),(21)
80:22:1,80,22,1,erapara,erapara
80:22:2,80,22,2,yakhana,yakhana
80:22:3,80,22,3,cāivena,caivena
80:22:4,80,22,4,tāke punarāya jīvita karavena,take punaraya jivita karavena
80:22:5,80,22,5,(22),(22)
80:23:1,80,23,1,kakhanao nā,kakhanao na
80:23:2,80,23,2,nā yā,na ya
80:23:3,80,23,3,se pālana kare,se palana kare
80:23:4,80,23,4,yā,ya
80:23:5,80,23,5,tāke ādeśa karechena tini,take adesa karechena tini
80:23:6,80,23,6,(23),(23)
80:24:1,80,24,1,ataḥpara lakṣya karuka,atahpara laksya karuka
80:24:2,80,24,2,mānuṣa,manusa
80:24:3,80,24,3,prati,prati
80:24:4,80,24,4,tāra khādyera,tara khadyera
80:24:5,80,24,5,(24),(24)
80:25:1,80,25,1,niścayai āmarā,niscayai amara
80:25:2,80,25,2,āmarā varṣaṇa karechi,amara varsana karechi
80:25:3,80,25,3,pāni,pani
80:25:4,80,25,4,(pracura) varṣaṇa,(pracura) varsana
80:25:5,80,25,5,(25),(25)
80:26:1,80,26,1,erapara,erapara
80:26:2,80,26,2,āmarā vidīrṇa karechi,amara vidirna karechi
80:26:3,80,26,3,māṭike,matike
80:26:4,80,26,4,(khuva) vidīrṇa,(khuva) vidirna
80:26:5,80,26,5,(26),(26)
80:27:1,80,27,1,ataḥpara āmarā utpanna karechi,atahpara amara utpanna karechi
80:27:2,80,27,2,tāra madhye,tara madhye
80:27:3,80,27,3,śasya,sasya
80:27:4,80,27,4,(27),(27)
80:28:1,80,28,1,o āṅura,o anura
80:28:2,80,28,2,o śākasavaji,o sakasavaji
80:28:3,80,28,3,(28),(28)
80:29:1,80,29,1,evaṃ yayatuna,evam yayatuna
80:29:2,80,29,2,o khejura,o khejura
80:29:3,80,29,3,(29),(29)
80:30:1,80,30,1,evaṃ vāgānasamūha,evam vaganasamuha
80:30:2,80,30,2,ghana gāchapālāviśiṣṭa,ghana gachapalavisista
80:30:3,80,30,3,(30),(30)
80:31:1,80,31,1,evaṃ phala,evam phala
80:31:2,80,31,2,gavādi khādya,gavadi khadya
80:31:3,80,31,3,(31),(31)
80:32:1,80,32,1,bhogya sāmagrī (rūpe),bhogya samagri (rupe)
80:32:2,80,32,2,tomādera janye,tomadera janye
80:32:3,80,32,3,o tomādera catuṣpada jantura janye,o tomadera catuspada jantura janye
80:32:4,80,32,4,(32),(32)
80:33:1,80,33,1,ataḥpara yakhana,atahpara yakhana
80:33:2,80,33,2,āsave,asave
80:33:3,80,33,3,karṇavidāraka dhvani,karnavidaraka dhvani
80:33:4,80,33,4,(33),(33)
80:34:1,80,34,1,sedina,sedina
80:34:2,80,34,2,pālāve,palave
80:34:3,80,34,3,mānuṣa,manusa
80:34:4,80,34,4,hate,hate
80:34:5,80,34,5,tāra bhāi,tara bhai
80:34:6,80,34,6,(34),(34)
80:35:1,80,35,1,o tāra mā,o tara ma
80:35:2,80,35,2,o tāra vāpa (hate),o tara vapa (hate)
80:35:3,80,35,3,(35),(35)
80:36:1,80,36,1,o tāra strī,o tara stri
80:36:2,80,36,2,evaṃ tāra santānadera (hate),evam tara santanadera (hate)
80:36:3,80,36,3,(36),(36)
80:37:1,80,37,1,janye pratyeka,janye pratyeka
80:37:2,80,37,2,vyaktira,vyaktira
80:37:3,80,37,3,tādera madhyakāra,tadera madhyakara
80:37:4,80,37,4,sedina,sedina
80:37:5,80,37,5,(viśeṣa) avasthā,(visesa) avastha
80:37:6,80,37,6,tāke vyativyasta karave,take vyativyasta karave
80:37:7,80,37,7,(37),(37)
80:38:1,80,38,1,(aneka) mukha,(aneka) mukha
80:38:2,80,38,2,sedina,sedina
80:38:3,80,38,3,ujjvala (have),ujjvala (have)
80:38:4,80,38,4,(38),(38)
80:39:1,80,39,1,sahāsya,sahasya
80:39:2,80,39,2,praphulla (have),praphulla (have)
80:39:3,80,39,3,(39),(39)
80:40:1,80,40,1,evaṃ (aneka) mukha,evam (aneka) mukha
80:40:2,80,40,2,sedina,sedina
80:40:3,80,40,3,tāra upara,tara upara
80:40:4,80,40,4,malinatā (āsave),malinata (asave)
80:40:5,80,40,5,(40),(40)
80:41:1,80,41,1,tāke ācchanna karave,take acchanna karave
80:41:2,80,41,2,andhakāra,andhakara
80:41:3,80,41,3,(41),(41)
80:42:1,80,42,1,aisava loka,aisava loka
80:42:2,80,42,2,tārāi (yārā),tarai (yara)
80:42:3,80,42,3,kāphera,kaphera
80:42:4,80,42,4,pāpī,papi
80:42:5,80,42,5,(42),(42)
81:1:1,81,1,1,yakhana,yakhana
81:1:2,81,1,2,sūrya,surya
81:1:3,81,1,3,niṣprabha have,nisprabha have
81:1:4,81,1,4,(1),(1)
81:2:1,81,2,1,evaṃ yakhana,evam yakhana
81:2:2,81,2,2,tārakāgulo,tarakagulo
81:2:3,81,2,3,khase par̤ave,khase parave
81:2:4,81,2,4,(2),(2)
81:3:1,81,3,1,evaṃ yakhana,evam yakhana
81:3:2,81,3,2,pāhār̤agulo,paharagulo
81:3:3,81,3,3,cālāno have,calano have
81:3:4,81,3,4,(3),(3)
81:4:1,81,4,1,evaṃ yakhana,evam yakhana
81:4:2,81,4,2,pūrṇa garbhavatī uṭa,purna garbhavati uta
81:4:3,81,4,3,upekṣita have,upeksita have
81:4:4,81,4,4,(4),(4)
81:5:1,81,5,1,o yakhana,o yakhana
81:5:2,81,5,2,vanya paśudera,vanya pasudera
81:5:3,81,5,3,ekatra karā have,ekatra kara have
81:5:4,81,5,4,(5),(5)
81:6:1,81,6,1,evaṃ yakhana,evam yakhana
81:6:2,81,6,2,sāgaragulo,sagaragulo
81:6:3,81,6,3,prajvalita karā have,prajvalita kara have
81:6:4,81,6,4,(6),(6)
81:7:1,81,7,1,evaṃ yakhana,evam yakhana
81:7:2,81,7,2,ātmāguloke,atmaguloke
81:7:3,81,7,3,juḍae deyaā have (śarīrera sāthe),judae deyaa have (sarirera sathe)
81:7:4,81,7,4,(7),(7)
81:8:1,81,8,1,evaṃ yakhana,evam yakhana
81:8:2,81,8,2,jīvanta kavara deẏā kanyāke,jivanta kavara deya kanyake
81:8:3,81,8,3,jijñāsā karā have,jijnasa kara have
81:8:4,81,8,4,(8),(8)
81:9:1,81,9,1,kona kāraṇe,kona karane
81:9:2,81,9,2,doṣera,dosera
81:9:3,81,9,3,tāke hatyā karā hayaeche,take hatya kara hayaeche
81:9:4,81,9,4,(9),(9)
81:10:1,81,10,1,evaṃ yakhana,evam yakhana
81:10:2,81,10,2,āmalanāmāgulo,amalanamagulo
81:10:3,81,10,3,unmocita have,unmocita have
81:10:4,81,10,4,(10),(10)
81:11:1,81,11,1,evaṃ yakhana,evam yakhana
81:11:2,81,11,2,ākāśa,akasa
81:11:3,81,11,3,āvaraṇa apasārita have,avarana apasarita have
81:11:4,81,11,4,(11),(11)
81:12:1,81,12,1,evaṃ yakhana,evam yakhana
81:12:2,81,12,2,jāhānnāma,jahannama
81:12:3,81,12,3,prajvalita karā have,prajvalita kara have
81:12:4,81,12,4,(12),(12)
81:13:1,81,13,1,evaṃ yakhana,evam yakhana
81:13:2,81,13,2,jānnāta,jannata
81:13:3,81,13,3,nikaṭe ānā have,nikate ana have
81:13:4,81,13,4,(13),(13)
81:14:1,81,14,1,jānave,janave
81:14:2,81,14,2,(pratyeka) vyakti,(pratyeka) vyakti
81:14:3,81,14,3,yā,ya
81:14:4,81,14,4,upasthita kareche,upasthita kareche
81:14:5,81,14,5,(14),(14)
81:15:1,81,15,1,ataḥpara nā,atahpara na
81:15:2,81,15,2,āmi śapatha karachi,ami sapatha karachi
81:15:3,81,15,3,paścādapasaraṇakārī,pascadapasaranakari
81:15:4,81,15,4,(15),(15)
81:16:1,81,16,1,calamāna,calamana
81:16:2,81,16,2,adṛśyamāna (nakṣatragulora),adrsyamana (naksatragulora)
81:16:3,81,16,3,(16),(16)
81:17:1,81,17,1,śapatha rātera,sapatha ratera
81:17:2,81,17,2,yakhana,yakhana
81:17:3,81,17,3,śeṣa haẏa,sesa haya
81:17:4,81,17,4,(17),(17)
81:18:1,81,18,1,śapatha prabhātera,sapatha prabhatera
81:18:2,81,18,2,yakhana,yakhana
81:18:3,81,18,3,śvāsa neya,svasa neya
81:18:4,81,18,4,(18),(18)
81:19:1,81,19,1,niścayai tā,niscayai ta
81:19:2,81,19,2,avaśyai vāṇī,avasyai vani
81:19:3,81,19,3,vārtā-vāhakera,varta-vahakera
81:19:4,81,19,4,sammānita,sammanita
81:19:5,81,19,5,(19),(19)
81:20:1,81,20,1,sampanna,sampanna
81:20:2,81,20,2,śakti,sakti
81:20:3,81,20,3,kāche,kache
81:20:4,81,20,4,adhipatira,adhipatira
81:20:5,81,20,5,āraśera,arasera
81:20:6,81,20,6,sāmarthyaśālī,samarthyasali
81:20:7,81,20,7,(20),(20)
81:21:1,81,21,1,mānya karā haya,manya kara haya
81:21:2,81,21,2,sekhāne,sekhane
81:21:3,81,21,3,(evaṃ se) viśvasta,(evam se) visvasta
81:21:4,81,21,4,(21),(21)
81:22:1,81,22,1,evaṃ nā,evam na
81:22:2,81,22,2,tomādera sāthī,tomadera sathi
81:22:3,81,22,3,pāgala,pagala
81:22:4,81,22,4,(22),(22)
81:23:1,81,23,1,evaṃ niścayai se,evam niscayai se
81:23:2,81,23,2,tāke dekheche,take dekheche
81:23:3,81,23,3,digante,digante
81:23:4,81,23,4,suspaṣṭa,suspasta
81:23:5,81,23,5,(23),(23)
81:24:1,81,24,1,evaṃ nā,evam na
81:24:2,81,24,2,se,se
81:24:3,81,24,3,vyāpāre,vyapare
81:24:4,81,24,4,adṛśyera,adrsyera
81:24:5,81,24,5,kṛpaṇa,krpana
81:24:6,81,24,6,(24),(24)
81:25:1,81,25,1,evaṃ nā,evam na
81:25:2,81,25,2,tā,ta
81:25:3,81,25,3,kathā,katha
81:25:4,81,25,4,śayatānera,sayatanera
81:25:5,81,25,5,abhiśapta,abhisapta
81:25:6,81,25,6,(25),(25)
81:26:1,81,26,1,ataeva kothāya,ataeva kothaya
81:26:2,81,26,2,tomarā calecha,tomara calecha
81:26:3,81,26,3,(26),(26)
81:27:1,81,27,1,naya,naya
81:27:2,81,27,2,tā,ta
81:27:3,81,27,3,e chāḍaā,e chadaa
81:27:4,81,27,4,upadeśa,upadesa
81:27:5,81,27,5,viśva-jagatera janye,visva-jagatera janye
81:27:6,81,27,6,(27),(27)
81:28:1,81,28,1,tāra janye,tara janye
81:28:2,81,28,2,ye cāya,ye caya
81:28:3,81,28,3,tomādera madhye,tomadera madhye
81:28:4,81,28,4,ye,ye
81:28:5,81,28,5,sojā calate,soja calate
81:28:6,81,28,6,(28),(28)
81:29:1,81,29,1,evaṃ nā,evam na
81:29:2,81,29,2,(yā) tomarā cāo (tā kichu haya),(ya) tomara cao (ta kichu haya)
81:29:3,81,29,3,e chāḍaā,e chadaa
81:29:4,81,29,4,ye,ye
81:29:5,81,29,5,cāna,cana
81:29:6,81,29,6,āllāha,allaha
81:29:7,81,29,7,rava,rava
81:29:8,81,29,8,jagatasamūhera,jagatasamuhera
81:29:9,81,29,9,(29),(29)
82:1:1,82,1,1,yakhana,yakhana
82:1:2,82,1,2,ākāśa,akasa
82:1:3,82,1,3,pheṭe yāve,phete yave
82:1:4,82,1,4,(1),(1)
82:2:1,82,2,1,evaṃ yakhana,evam yakhana
82:2:2,82,2,2,tārāgulo,taragulo
82:2:3,82,2,3,vikṣipta have,viksipta have
82:2:4,82,2,4,(2),(2)
82:3:1,82,3,1,evaṃ yakhana,evam yakhana
82:3:2,82,3,2,sāgaragulo,sagaragulo
82:3:3,82,3,3,uthale uṭhave,uthale uthave
82:3:4,82,3,4,(3),(3)
82:4:1,82,4,1,evaṃ yakhana,evam yakhana
82:4:2,82,4,2,kavaragulo,kavaragulo
82:4:3,82,4,3,unmocita have,unmocita have
82:4:4,82,4,4,(4),(4)
82:5:1,82,5,1,jānave,janave
82:5:2,82,5,2,pratyeka vyakti,pratyeka vyakti
82:5:3,82,5,3,yā,ya
82:5:4,82,5,4,se āge pāṭhiyaeche,se age pathiyaeche
82:5:5,82,5,5,evaṃ pichane cheḍaeche,evam pichane chedaeche
82:5:6,82,5,6,(5),(5)
82:6:1,82,6,1,he,he
82:6:2,82,6,2,mānuṣa,manusa
82:6:3,82,6,3,kise,kise
82:6:4,82,6,4,tomāke dho~kā diyaeche,tomake dho~ka diyaeche
82:6:5,82,6,5,tomāra ravera vyāpāre,tomara ravera vyapare
82:6:6,82,6,6,mahāna,mahana
82:6:7,82,6,7,(6),(6)
82:7:1,82,7,1,yini,yini
82:7:2,82,7,2,tomāke sṛṣṭi karechena,tomake srsti karechena
82:7:3,82,7,3,ataḥpara tomāke suṭhāma karechena,atahpara tomake suthama karechena
82:7:4,82,7,4,ataḥpara tomāke susāmañjasya karechena,atahpara tomake susamanjasya karechena
82:7:5,82,7,5,(7),(7)
82:8:1,82,8,1,madhye,madhye
82:8:2,82,8,2,ye,ye
82:8:3,82,8,3,ākṛtite,akrtite
82:8:4,82,8,4,(yā) yemana,(ya) yemana
82:8:5,82,8,5,tini ceyaechena,tini ceyaechena
82:8:6,82,8,6,tomāke gaṭhana karechena,tomake gathana karechena
82:8:7,82,8,7,(8),(8)
82:9:1,82,9,1,kakhanao naya,kakhanao naya
82:9:2,82,9,2,varaṃ,varam
82:9:3,82,9,3,tomārā mithyā mane karacha,tomara mithya mane karacha
82:9:4,82,9,4,śeṣa vicārake,sesa vicarake
82:9:5,82,9,5,(9),(9)
82:10:1,82,10,1,evaṃ niścayai,evam niscayai
82:10:2,82,10,2,tomādera upara,tomadera upara
82:10:3,82,10,3,saṃrakṣaka dala avaśyai (āche),samraksaka dala avasyai (ache)
82:10:4,82,10,4,(10),(10)
82:11:1,82,11,1,sammānita,sammanita
82:11:2,82,11,2,lekhakavṛnda,lekhakavrnda
82:11:3,82,11,3,(11),(11)
82:12:1,82,12,1,tārā jāne,tara jane
82:12:2,82,12,2,yā,ya
82:12:3,82,12,3,tomarā kara,tomara kara
82:12:4,82,12,4,(12),(12)
82:13:1,82,13,1,niścayai,niscayai
82:13:2,82,13,2,sat vyaktirā,sat vyaktira
82:13:3,82,13,3,avaśyai madhye(thākave),avasyai madhye(thakave)
82:13:4,82,13,4,svācchandye (sukhe-śāntite),svacchandye (sukhe-santite)
82:13:5,82,13,5,(13),(13)
82:14:1,82,14,1,evaṃ niścayai,evam niscayai
82:14:2,82,14,2,pāpācārīrā,papacarira
82:14:3,82,14,3,avaśyai madhye (yāve),avasyai madhye (yave)
82:14:4,82,14,4,dojakhera,dojakhera
82:14:5,82,14,5,(14),(14)
82:15:1,82,15,1,sekhāne tārā praveśa karave,sekhane tara pravesa karave
82:15:2,82,15,2,dine,dine
82:15:3,82,15,3,vicāra,vicara
82:15:4,82,15,4,(15),(15)
82:16:1,82,16,1,evaṃ nā,evam na
82:16:2,82,16,2,tārā,tara
82:16:3,82,16,3,tā theke,ta theke
82:16:4,82,16,4,anupasthita (thākate sakṣama have),anupasthita (thakate saksama have)
82:16:5,82,16,5,(16),(16)
82:17:1,82,17,1,evaṃ kise,evam kise
82:17:2,82,17,2,tomāke jānāve,tomake janave
82:17:3,82,17,3,ki (sei),ki (sei)
82:17:4,82,17,4,dina,dina
82:17:5,82,17,5,vicārera,vicarera
82:17:6,82,17,6,(17),(17)
82:18:1,82,18,1,ataḥpara,atahpara
82:18:2,82,18,2,kise,kise
82:18:3,82,18,3,tomāke jānāve,tomake janave
82:18:4,82,18,4,ki sei,ki sei
82:18:5,82,18,5,dina,dina
82:18:6,82,18,6,vicārera,vicarera
82:18:7,82,18,7,(18),(18)
82:19:1,82,19,1,sedina,sedina
82:19:2,82,19,2,nā,na
82:19:3,82,19,3,sakṣama have,saksama have
82:19:4,82,19,4,keu,keu
82:19:5,82,19,5,kārao janye,karao janye
82:19:6,82,19,6,kichu (karate),kichu (karate)
82:19:7,82,19,7,evaṃ kartṛtva,evam kartrtva
82:19:8,82,19,8,sedina (have kevala),sedina (have kevala)
82:19:9,82,19,9,āllāhara janye,allahara janye
82:19:10,82,19,10,(19),(19)
83:1:1,83,1,1,durbhoga,durbhoga
83:1:2,83,1,2,yārā ojane/ māpe kama deẏa,yara ojane/ mape kama deya
83:1:3,83,1,3,(1),(1)
83:2:1,83,2,1,yārā,yara
83:2:2,83,2,2,yakhana,yakhana
83:2:3,83,2,3,mepe neya,mepe neya
83:2:4,83,2,4,theke,theke
83:2:5,83,2,5,lokadera,lokadera
83:2:6,83,2,6,tārā pūrṇamātrāẏa neya,tara purnamatraya neya
83:2:7,83,2,7,(2),(2)
83:3:1,83,3,1,kintu yakhana,kintu yakhana
83:3:2,83,3,2,tādera mepe deya,tadera mepe deya
83:3:3,83,3,3,vā,va
83:3:4,83,3,4,tādera ojana kare deya,tadera ojana kare deya
83:3:5,83,3,5,tārā kama kare deya,tara kama kare deya
83:3:6,83,3,6,(3),(3)
